OBJECT_NAME,NORAD_CAT_ID,INCLINATION,ECCENTRICITY,RAAN,ARGUMENT_OF_PERIGEE,MEAN_ANOMALY,MEAN_MOTION,DRAG,LAUNCH_DATE,DECAY_DATE,ACTUAL_LIFETIME,LIFETIME_CLASS
COSMOS 1408 DEB,52064,82.50430297851562,0.005177900195121765,10.605199813842773,121.3364028930664,239.29840087890625,15.74404703,0.0016688000177964568,1982-09-16,2023-03-22,41,3
COSMOS 1408 DEB,52065,82.6084976196289,0.00279000005684793,353.8078918457031,41.745601654052734,318.5924987792969,15.65261224,0.010526999831199646,1982-09-16,2022-04-04,40,3
COSMOS 1408 DEB,52068,82.7157974243164,0.0018629999831318855,194.69540405273438,171.55870056152344,188.5980987548828,15.47474815,0.0006629499839618802,1982-09-16,2023-07-18,41,3
COSMOS 1408 DEB,52069,82.50469970703125,0.001434899982996285,22.46190071105957,170.59100341796875,189.5644989013672,16.10075143,0.004828699864447117,1982-09-16,2023-02-13,41,3
COSMOS 1408 DEB,52070,83.081298828125,0.002691200003027916,281.25048828125,178.61630249023438,181.5189971923828,15.89165978,0.001305100042372942,1982-09-16,2022-06-26,40,3
COSMOS 1408 DEB,52071,82.72789764404297,0.01808910071849823,7.420100212097168,152.4481964111328,208.64810180664062,15.04126925,0.018211999908089638,1982-09-16,2023-09-22,41,3
COSMOS 1408 DEB,52072,82.53929901123047,0.006943699903786182,182.13729858398438,68.44730377197266,292.41510009765625,15.33564771,0.003195700002834201,1982-09-16,2022-12-15,40,3
COSMOS 1408 DEB,52073,83.0271987915039,0.025112299248576164,16.53339958190918,35.752601623535156,326.0212097167969,14.83237717,0.006959300022572279,1982-09-16,2022-10-27,40,3
COSMOS 1408 DEB,52074,82.49410247802734,0.0015625000232830644,287.9432067871094,327.7856140136719,32.24549865722656,15.79276661,0.0043230000883340836,1982-09-16,2022-06-03,40,3
COSMOS 1408 DEB,52075,82.73320007324219,0.0044674999080598354,3.3886001110076904,33.36819839477539,327.03619384765625,15.33187526,0.0025816999841481447,1982-09-16,2022-07-27,40,3
COSMOS 1408 DEB,52076,82.5365982055664,0.0018892999505624175,249.8668975830078,267.650390625,92.26200103759766,16.16827259,0.0029231999069452286,1982-09-16,2022-07-02,40,3
COSMOS 1408 DEB,52077,82.55919647216797,0.0015043000457808375,357.56451416015625,195.0500946044922,165.03439331054688,16.22070108,0.005581500008702278,1982-09-16,2022-03-18,40,3
COSMOS 1408 DEB,52078,82.67279815673828,0.0011168000055477023,348.8171081542969,107.62190246582031,252.62750244140625,15.92339807,0.007532299961894751,1982-09-16,2022-03-31,40,3
COSMOS 1408 DEB,52079,82.55780029296875,0.003615899942815304,151.34939575195312,214.6309051513672,145.2595977783203,15.63249252,0.0018019999843090773,1982-09-16,2022-11-17,40,3
COSMOS 1408 DEB,52080,82.49710083007812,0.009129200130701065,177.5294952392578,91.93170166015625,269.23919677734375,15.50886641,0.017539000138640404,1982-09-16,2022-10-15,40,3
COSMOS 1408 DEB,52081,82.54679870605469,0.0027230000123381615,266.6029052734375,71.85130310058594,288.5712890625,15.7439276,0.004161700140684843,1982-09-16,2022-07-03,40,3
COSMOS 1408 DEB,52082,82.65899658203125,0.0017182000447064638,344.51239013671875,116.78679656982422,243.51589965820312,15.79057104,0.02411000058054924,1982-09-16,2022-04-05,40,3
COSMOS 1408 DEB,52083,82.06600189208984,0.008280900306999683,178.0749053955078,153.79420471191406,206.75250244140625,15.29028874,0.005540300160646439,1982-09-16,2022-10-20,40,3
ISS DEB,52149,51.642799377441406,0.00033650000113993883,14.520899772644043,304.21990966796875,55.84709930419922,15.50790771,0.0020830000285059214,1998-11-20,2022-07-05,24,3
COSMOS 1408 DEB,52206,82.5999984741211,0.0034759000409394503,69.84380340576172,342.7148132324219,17.292299270629883,15.63582587,0.0030147999059408903,1982-09-16,2023-02-03,41,3
COSMOS 1408 DEB,52207,82.96829986572266,0.007021400146186352,328.4342956542969,207.15679931640625,152.60020446777344,15.42276535,0.018629999831318855,1982-09-16,2022-05-22,40,3
COSMOS 1408 DEB,52208,82.56199645996094,0.0046593002043664455,330.23419189453125,50.924400329589844,309.6129150390625,15.34690577,0.001477799960412085,1982-09-16,2023-12-08,41,3
COSMOS 1408 DEB,52209,82.59950256347656,0.0029537000227719545,334.5506896972656,218.72630310058594,141.18890380859375,15.82008051,0.0128389997407794,1982-09-16,2022-04-18,40,3
COSMOS 1408 DEB,52210,82.53720092773438,0.0007872999995015562,156.1273956298828,221.2615966796875,138.80760192871094,16.14368304,0.008078199811279774,1982-09-16,2022-10-05,40,3
COSMOS 1408 DEB,52211,82.36940002441406,0.0016708000330254436,322.9637145996094,229.38169860839844,130.59979248046875,15.81665209,0.009638899937272072,1982-09-16,2022-04-23,40,3
COSMOS 1408 DEB,52212,82.54299926757812,0.002053000032901764,200.43600463867188,59.6442985534668,300.6863098144531,16.01492052,0.0012289000442251563,1982-09-16,2022-08-17,40,3
COSMOS 1408 DEB,52213,82.27749633789062,0.012631399556994438,257.4117126464844,8.821900367736816,351.51959228515625,15.29641385,0.002087000058963895,1982-09-16,2023-04-04,41,3
COSMOS 1408 DEB,52214,82.77729797363281,0.002566500101238489,332.6164855957031,334.4621887207031,25.53569984436035,15.44932798,0.0012632999569177628,1982-09-16,2022-09-29,40,3
COSMOS 1408 DEB,52215,82.53389739990234,0.0021377000957727432,240.9853057861328,96.37760162353516,263.9921875,15.71349308,0.0020866000559180975,1982-09-16,2023-08-14,41,3
COSMOS 1408 DEB,52216,82.5343017578125,0.0011460999958217144,124.74189758300781,248.61509704589844,111.3895034790039,15.81508623,0.00414349976927042,1982-09-16,2022-11-16,40,3
COSMOS 1408 DEB,52217,82.46479797363281,0.012612099759280682,312.88519287109375,172.98440551757812,187.31919860839844,15.11467669,0.0032188999466598034,1982-09-16,2023-02-03,41,3
COSMOS 1408 DEB,52218,82.71820068359375,0.0023437999188899994,269.6556091308594,253.4033966064453,106.46759796142578,16.11113609,0.00209349999204278,1982-09-16,2022-06-15,40,3
COSMOS 1408 DEB,52219,82.50540161132812,0.005439499858766794,348.9258117675781,265.76849365234375,97.0155029296875,15.5123568,0.009987300261855125,1982-09-16,2022-04-19,40,3
COSMOS 1408 DEB,52220,82.56400299072266,0.005553499795496464,171.53199768066406,73.57550048828125,287.15850830078125,15.40575269,0.0022412999533116817,1982-09-16,2022-12-28,40,3
COSMOS 1408 DEB,52221,82.54209899902344,0.012472799979150295,310.9739074707031,147.09010314941406,213.8177947998047,15.14866382,0.0035731999669224024,1982-09-16,2022-11-17,40,3
COSMOS 1408 DEB,52222,82.14749908447266,0.014658099971711636,212.35589599609375,249.72540283203125,108.81649780273438,15.02817255,0.0012402000138536096,1982-09-16,2023-04-12,41,3
COSMOS 1408 DEB,52223,82.59339904785156,0.0009240999934263527,107.50659942626953,285.2253112792969,74.79979705810547,15.90334971,0.002713700057938695,1982-09-16,2022-11-29,40,3
COSMOS 1408 DEB,52224,82.38839721679688,0.0066466000862419605,336.69989013671875,88.58879852294922,272.2984924316406,15.67781213,0.001406800001859665,1982-09-16,2022-05-25,40,3
COSMOS 1408 DEB,52225,82.54460144042969,0.0035735999699681997,189.15029907226562,151.38099670410156,208.94290161132812,15.78271136,0.003096899949014187,1982-09-16,2022-09-11,40,3
COSMOS 1408 DEB,52226,82.77490234375,0.008984900079667568,334.51190185546875,265.23870849609375,93.85900115966797,15.32434531,0.010544000193476677,1982-09-16,2022-06-05,40,3
COSMOS 1408 DEB,52227,82.57740020751953,0.002745900070294738,126.96510314941406,298.8460998535156,61.002899169921875,15.39367461,0.0007814100245013833,1982-09-16,2023-12-08,41,3
COSMOS 1408 DEB,52228,82.5521011352539,0.0016590999439358711,307.8894958496094,270.8905944824219,89.0459976196289,15.80593424,0.005776899866759777,1982-09-16,2022-05-11,40,3
COSMOS 1408 DEB,52229,82.4218978881836,0.016301199793815613,346.51190185546875,3.7367000579833984,356.50421142578125,15.24037019,0.01484800036996603,1982-09-16,2022-05-08,40,3
COSMOS 1408 DEB,52230,82.9188003540039,0.005572999827563763,329.99749755859375,233.16949462890625,126.4447021484375,15.64024176,0.01553099974989891,1982-09-16,2022-05-11,40,3
COSMOS 1408 DEB,52231,82.56639862060547,0.0014137000543996692,258.26470947265625,352.6849060058594,7.418700218200684,15.37628549,0.00048188999062404037,1982-09-16,2023-02-18,41,3
COSMOS 1408 DEB,52232,82.5553970336914,0.0015177000313997269,119.53089904785156,196.0988006591797,163.97909545898438,15.65341192,0.0037763998843729496,1982-09-16,2022-12-02,40,3
COSMOS 1408 DEB,52233,82.58159637451172,0.007056800182908773,351.2344970703125,255.56619262695312,103.77449798583984,15.39411839,0.005826700013130903,1982-09-16,2022-06-26,40,3
COSMOS 1408 DEB,52234,82.52130126953125,0.0022396999411284924,265.33099365234375,273.33270263671875,86.53849792480469,15.92627004,0.004062599968165159,1982-09-16,2022-06-20,40,3
COSMOS 1408 DEB,52235,82.59110260009766,0.0037994999438524246,144.07960510253906,257.7156066894531,101.9845962524414,15.62137068,0.002970699919387698,1982-09-16,2022-11-17,40,3
COSMOS 1408 DEB,52236,82.5010986328125,0.0006713999900966883,83.5468978881836,106.86190032958984,253.34010314941406,16.09867303,0.009094900451600552,1982-09-16,2022-12-30,40,3
COSMOS 1408 DEB,52237,82.3739013671875,0.004157499875873327,142.93069458007812,263.30780029296875,96.34539794921875,15.74896009,0.004547299817204475,1982-09-16,2022-10-27,40,3
COSMOS 1408 DEB,52238,82.53199768066406,0.00032240001019090414,208.29600524902344,173.72340393066406,186.4084930419922,15.99073478,0.0011489000171422958,1982-09-16,2022-08-12,40,3
COSMOS 1408 DEB,52239,82.5792007446289,0.0018900999566540122,340.900390625,9.614700317382812,350.5456848144531,15.41827919,0.0016337999841198325,1982-09-16,2022-08-04,40,3
COSMOS 1408 DEB,52240,82.53269958496094,0.0007888000109232962,22.40559959411621,179.81979370117188,180.30889892578125,16.08662682,0.0038691998925060034,1982-09-16,2023-02-11,41,3
COSMOS 1408 DEB,52241,82.5521011352539,0.001612700056284666,161.82159423828125,109.43789672851562,250.86219787597656,15.60116818,0.0012552000116556883,1982-09-16,2022-11-17,40,3
COSMOS 1408 DEB,52242,82.5823974609375,0.004190700128674507,191.1802978515625,145.6497039794922,214.7469940185547,15.34450211,0.0011672000400722027,1982-09-16,2023-07-22,41,3
COSMOS 1408 DEB,52243,82.518798828125,0.0020787001121789217,131.82730102539062,253.08999633789062,106.80680084228516,15.41539937,0.0014467999571934342,1982-09-16,2023-07-28,41,3
COSMOS 1408 DEB,52244,83.09380340576172,0.0031047998927533627,69.55599975585938,231.55589294433594,128.29190063476562,15.73218603,0.006687399931252003,1982-09-16,2023-02-23,41,3
COSMOS 1408 DEB,52245,82.56490325927734,0.0012390000047162175,300.9490966796875,224.53509521484375,135.49169921875,15.72245864,0.007271499838680029,1982-09-16,2022-05-24,40,3
COSMOS 1408 DEB,52246,82.75469970703125,0.0013686999445781112,293.3357849121094,255.54750061035156,104.42949676513672,16.1852091,0.0020618000999093056,1982-09-16,2023-06-03,41,3
COSMOS 1408 DEB,52247,83.00540161132812,0.0030360999517142773,333.9761962890625,253.96670532226562,105.82659912109375,15.96657337,0.0182460006326437,1982-09-16,2022-04-26,40,3
COSMOS 1408 DEB,52248,82.51950073242188,0.0035053000319749117,333.38720703125,230.1029052734375,129.714599609375,15.62533171,0.015256999991834164,1982-09-16,2022-04-23,40,3
COSMOS 1408 DEB,52249,82.55460357666016,0.00017010000010486692,336.6451110839844,12.940999984741211,347.1900939941406,15.8221509,0.008824899792671204,1982-09-16,2022-04-13,40,3
COSMOS 1408 DEB,52250,82.56529998779297,0.00011010000162059441,333.889404296875,235.3052978515625,124.8114013671875,15.8659604,0.007587300147861242,1982-09-16,2022-04-15,40,3
COSMOS 1408 DEB,52251,82.4896011352539,0.003583800047636032,241.1864013671875,225.75250244140625,134.07989501953125,15.78651741,0.0035782000049948692,1982-09-16,2022-07-21,40,3
COSMOS 1408 DEB,52252,82.48259735107422,0.000914399977773428,312.60400390625,243.9833984375,116.04989624023438,15.92288479,0.008381200022995472,1982-09-16,2022-05-03,40,3
COSMOS 1408 DEB,52253,82.55460357666016,0.0015608000103384256,29.92099952697754,159.55360412597656,200.63699340820312,16.00256132,0.0024939998984336853,1982-09-16,2023-02-07,41,3
COSMOS 1408 DEB,52254,82.57039642333984,0.0020818000193685293,176.40359497070312,110.2957992553711,250.05380249023438,15.58739642,0.0023093000054359436,1982-09-16,2022-10-20,40,3
CZ-2C DEB,52321,97.4021987915039,0.001546400017105043,164.51719665527344,293.8232116699219,66.32039642333984,16.43485512,0.0011907999869436026,2022-04-29,2023-03-19,1,1
CZ-2C DEB,52325,97.18910217285156,0.0058686998672783375,105.47250366210938,300.398193359375,234.7458953857422,15.36353014,0.005237699951976538,2022-04-29,2023-04-25,1,1
CZ-2C DEB,52326,97.1937026977539,0.001303000026382506,46.55139923095703,268.47900390625,91.50140380859375,16.33497457,0.003027800004929304,2022-04-29,2023-12-25,1,1
CZ-2C DEB,52327,97.63069915771484,0.0009919999865815043,193.48190307617188,295.03448486328125,64.99210357666016,16.36514042,0.002636499935761094,2022-04-29,2023-04-15,1,1
CZ-2C DEB,52328,97.64089965820312,0.0015263999812304974,78.11509704589844,293.4169921875,66.5521011352539,16.35236652,0.0027787000872194767,2022-04-29,2023-12-23,1,1
ISS DEB,52329,51.6234016418457,0.001485200016759336,228.11219787597656,5.78410005569458,81.73310089111328,16.04031745,0.002956799929961562,1998-11-20,2022-07-08,24,3
SZ-13 MODULE DEB,52429,41.46839904785156,0.0019505999516695738,39.12099838256836,250.76649475097656,109.10790252685547,16.03651665,0.004593799822032452,2021-10-15,2022-05-18,1,1
SZ-13 MODULE DEB,52430,41.45220184326172,0.0018434999510645866,38.94240188598633,247.29649353027344,112.59400177001953,16.05678525,0.004242499824613333,2021-10-15,2022-05-18,1,1
SZ-13 MODULE DEB,52431,41.49760055541992,0.0013897999888285995,273.5036926269531,357.6929931640625,2.386199951171875,16.14071653,0.001974599901586771,2021-10-15,2022-06-07,1,1
ISS DEB,52432,51.64179992675781,0.0010297000408172607,124.31929779052734,136.56930541992188,229.26739501953125,15.61872765,0.005904799792915583,1998-11-20,2022-06-06,24,3
COSMOS 1408 DEB,52433,82.51390075683594,0.0011535000521689653,125.45429992675781,283.68560791015625,76.31539916992188,16.31315706,0.0031489001121371984,1982-09-16,2022-11-05,40,3
COSMOS 1408 DEB,52434,82.4749984741211,0.0020043000113219023,284.6214904785156,299.26739501953125,60.660701751708984,16.13943904,0.006102399900555611,1982-09-16,2022-05-28,40,3
COSMOS 1408 DEB,52435,82.51920318603516,0.0013978000497445464,116.72160339355469,310.53759765625,49.467498779296875,15.83590329,0.0021349999587982893,1982-09-16,2022-11-21,40,3
COSMOS 1408 DEB,52436,82.54409790039062,0.0013649000320583582,251.6414031982422,240.9561004638672,119.03569793701172,16.13044634,0.0021522999741137028,1982-09-16,2023-06-27,41,3
COSMOS 1408 DEB,52437,82.64459991455078,0.004281899891793728,170.560302734375,303.0646057128906,56.649898529052734,15.55361357,0.0011244999477639794,1982-09-16,2022-12-28,40,3
COSMOS 1408 DEB,52438,82.55359649658203,0.0020375000312924385,243.00079345703125,258.57659912109375,101.3230972290039,16.12444062,0.005069499835371971,1982-09-16,2022-07-11,40,3
COSMOS 1408 DEB,52439,82.48410034179688,0.001227600034326315,174.9904022216797,81.01470184326172,279.251708984375,15.93796127,0.004161799792200327,1982-09-16,2022-09-17,40,3
COSMOS 1408 DEB,52440,82.52410125732422,0.0017146000172942877,254.04409790039062,257.3554992675781,102.5813980102539,16.15319509,0.0015764000127092004,1982-09-16,2023-06-15,41,3
COSMOS 1408 DEB,52441,82.5470962524414,0.0006311999750323594,325.27130126953125,39.52989959716797,320.6431884765625,15.88766964,0.0022942000068724155,1982-09-16,2023-04-19,41,3
COSMOS 1408 DEB,52442,82.51029968261719,0.0020767999812960625,54.76890182495117,324.6339111328125,35.35350036621094,15.54469072,0.0023664000909775496,1982-09-16,2023-03-28,41,3
CREW DRAGON 3 DEB [TRUNK],52508,51.29399871826172,0.0014796999748796225,103.95670318603516,127.1509017944336,317.57489013671875,16.45147463,9.999999747378752e-05,2021-11-11,2022-05-21,1,1
SZ-13 MODULE DEB,52513,41.47010040283203,0.0018186999950557947,69.55059814453125,217.77890014648438,149.11849975585938,16.00183196,0.014965999871492386,2021-10-15,2022-05-13,1,1
COSMOS 1408 DEB,52514,82.5342025756836,0.0008910999749787152,130.3188934326172,49.30870056152344,310.89599609375,15.9355192,0.002334600081667304,1982-09-16,2023-10-27,41,3
COSMOS 1408 DEB,52515,82.5531005859375,0.0009661000221967697,153.977294921875,109.5470962524414,250.68429565429688,15.85363847,0.0027447000611573458,1982-09-16,2022-10-12,40,3
COSMOS 1408 DEB,52516,82.54170227050781,0.0009729000157676637,236.6322021484375,49.602901458740234,310.6076965332031,15.6348838,0.001344699994660914,1982-09-16,2022-08-19,40,3
COSMOS 1408 DEB,52518,82.481201171875,0.0007010999834164977,141.3867950439453,102.24120330810547,257.96539306640625,16.05070935,0.00160910002887249,1982-09-16,2023-10-03,41,3
COSMOS 1408 DEB,52519,82.51640319824219,0.007500799838453531,290.76739501953125,79.98040008544922,280.989013671875,15.32052677,0.0037459000013768673,1982-09-16,2022-08-04,40,3
COSMOS 1408 DEB,52520,82.56199645996094,0.001597600057721138,150.5330047607422,36.77429962158203,323.460693359375,15.62487318,0.003823600010946393,1982-09-16,2022-11-09,40,3
COSMOS 1408 DEB,52521,82.56890106201172,0.001596100046299398,136.37680053710938,231.3538055419922,128.62950134277344,15.66093899,0.0019988000858575106,1982-09-16,2022-11-19,40,3
COSMOS 1408 DEB,52522,82.58660125732422,0.004192799795418978,205.72900390625,105.18679809570312,255.4029998779297,15.57620034,0.0025669001042842865,1982-09-16,2022-09-22,40,3
COSMOS 1408 DEB,52523,82.69270324707031,0.00029239998548291624,66.4198989868164,110.50530242919922,249.65350341796875,15.91525773,0.00168009998742491,1982-09-16,2022-01-12,40,3
COSMOS 1408 DEB,52524,82.56600189208984,0.011260200291872025,297.57940673828125,149.05079650878906,211.7427978515625,15.17186588,0.005470199976116419,1982-09-16,2022-08-25,40,3
COSMOS 1408 DEB,52525,82.53890228271484,0.0012555000139400363,156.75999450683594,137.27670288085938,222.9488983154297,15.98248059,0.002084400039166212,1982-09-16,2022-10-03,40,3
COSMOS 1408 DEB,52526,82.50920104980469,0.0030596000142395496,239.77369689941406,265.7047119140625,94.0719985961914,15.71369807,0.005707100033760071,1982-09-16,2022-07-28,40,3
COSMOS 1408 DEB,52527,82.59660339355469,0.001034199958667159,273.8493957519531,137.87950134277344,222.3258056640625,15.59191208,0.002390200039371848,1982-09-16,2022-07-20,40,3
